,Sno,Address,City,State code,Country,Rentel_price,Deposit
3974,3974,"Glynrhondda Street, Cardiff, CF24 4AN, United Kingdom", Cardiff, CF24 4AN, United Kingdom,£ 950,
3975,3975,"Edward Nicholl Court, Cardiff, CF23 9BW, United Kingdom", Cardiff, CF23 9BW, United Kingdom,£ 1200,
3976,3976,"Cathedral Orthodontics, 80 Cathedral Road, Cardiff, CF11 9LN, United Kingdom", Cardiff, CF11 9LN, United Kingdom,£ 1700,
3977,3977,"Admiral House, 38-42 Newport Road, Cardiff, CF24 0AB, United Kingdom", Cardiff, CF24 0AB, United Kingdom,£ 950,
3978,3978,"The Aspect, 140 Queen Street, Cardiff, CF10 2GP, United Kingdom", Cardiff, CF10 2GP, United Kingdom,£ 1550,
3979,3979,"Ninian Road, Cardiff, CF23 5EJ, United Kingdom", Cardiff, CF23 5EJ, United Kingdom,£ 750,
3980,3980,"Glynrhondda Street, Cardiff, CF24 4AN, United Kingdom", Cardiff, CF24 4AN, United Kingdom,£ 840,
3981,3981,"Pierhead Street, Cardiff, CF10 4PH, United Kingdom", Cardiff, CF10 4PH, United Kingdom,£ 1200,
3982,3982,"39 Bangor Street, Cardiff, CF24 3LR, United Kingdom", Cardiff, CF24 3LR, United Kingdom,£ 2150,
3983,3983,"Saint David's Centre, Charles Street, Cardiff, CF10 2GB, United Kingdom", Cardiff, CF10 2GB, United Kingdom,£ 1300,
3984,3984,"48 Colum Road, Cardiff, CF10 3EE, United Kingdom", Cardiff, CF10 3EE, United Kingdom,£ 475,
3985,3985,"Minister Street, Cardiff, CF24 4HR, United Kingdom", Cardiff, CF24 4HR, United Kingdom,£ 3465,
3986,3986,"Saint David's Centre, Bakers Row, Cardiff, CF10 1AL, United Kingdom", Cardiff, CF10 1AL, United Kingdom,£ 1750,
3987,3987,"Roath, CF24 3AN, United Kingdom",, CF24 3AN, United Kingdom,£ 2875 ,
3988,3988,"Roath Court Place, Cardiff, CF24 3NW, United Kingdom", Cardiff, CF24 3NW, United Kingdom,£ 800,
3989,3989,"Forio House, Hemingway Road, Cardiff, CF10 4DD, United Kingdom", Cardiff, CF10 4DD, United Kingdom,£ 1100,
3990,3990,"Llanbleddian Gardens, Cardiff, CF24 4AT, United Kingdom", Cardiff, CF24 4AT, United Kingdom,£ 1100,
3991,3991,"Cosmeston Street, Cardiff, CF24 4LR, United Kingdom", Cardiff, CF24 4LR, United Kingdom,£ 1500,
3992,3992,"Pipkin Close, Cardiff, CF23 8FD, United Kingdom", Cardiff, CF23 8FD, United Kingdom,£ 1000,
3993,3993,"Grangetown, CF11 6RF, United Kingdom",, CF11 6RF, United Kingdom,£ 10475 ,
3994,3994,"New Zealand Road, Cardiff, CF14 3BS, United Kingdom", Cardiff, CF14 3BS, United Kingdom,£ 1350,
3995,3995,"Tesco, Cathays Terrace, Cardiff, CF24 4HY, United Kingdom", Cardiff, CF24 4HY, United Kingdom,£ 1000,
3996,3996,"Alma Road, Cardiff, CF23 5BT, United Kingdom", Cardiff, CF23 5BT, United Kingdom,£ 925,
3997,3997,"10 The Walk, Cardiff, CF24 3AF, United Kingdom", Cardiff, CF24 3AF, United Kingdom,£ 800,
3998,3998,"Hamilton Street, Cardiff, CF11 9FG, United Kingdom", Cardiff, CF11 9FG, United Kingdom,£ 2750,
3999,3999,"Elm Street Lane, Cardiff, CF24 3QH, United Kingdom", Cardiff, CF24 3QH, United Kingdom,£ 1300,
4000,4000,"Connaught Road, Cardiff, CF24 3PX, United Kingdom", Cardiff, CF24 3PX, United Kingdom,£ 1100,
4001,4001,"Bay Chambers, Mount Stuart Arcade, Cardiff, CF10 5ES, United Kingdom", Cardiff, CF10 5ES, United Kingdom,£ 1425,
4002,4002,"Wells Garages, Wells Street Lane, Cardiff, CF11 9BD, United Kingdom", Cardiff, CF11 9BD, United Kingdom,£ 1300,
4003,4003,"Adamsdown, CF24 1PE, United Kingdom",, CF24 1PE, United Kingdom,£ 6748 ,
4004,4004,"119 Mackintosh Place, Cardiff, CF24 4RQ, United Kingdom", Cardiff, CF24 4RQ, United Kingdom,£ 3430,
4005,4005,"Caldey Island House, Butetown Link, Cardiff, CF11 0JN, United Kingdom", Cardiff, CF11 0JN, United Kingdom,£ 1300,
4006,4006,"North Mews, Silurian Place, Cardiff, CF10 4DN, United Kingdom", Cardiff, CF10 4DN, United Kingdom,£ 950,
4007,4007,"Plumb City, Richmond Road, Cardiff, CF24 3BT, United Kingdom", Cardiff, CF24 3BT, United Kingdom,£ 1940,
4008,4008,"Vita Student Park Place, Park Place, Cardiff, CF10 3FH, United Kingdom", Cardiff, CF10 3FH, United Kingdom,£ 1152,
4009,4009,"Old Mill Road, Cardiff, CF14 0XP, United Kingdom", Cardiff, CF14 0XP, United Kingdom,£ 1200,
4010,4010,"Glynrhondda Street, Cardiff, CF24 4AN, United Kingdom", Cardiff, CF24 4AN, United Kingdom,£ 950,
4011,4011,"Moy Road, Cardiff, CF24 4TE, United Kingdom", Cardiff, CF24 4TE, United Kingdom,£ 700,
4012,4012,"12 Maitland Street, Cardiff, CF14 3JU, United Kingdom", Cardiff, CF14 3JU, United Kingdom,£ 1500,
4013,4013,"Grangetown, CF11 7LW, United Kingdom",, CF11 7LW, United Kingdom,£ 12594 ,
4014,4014,"Inglefield Avenue, Cardiff, CF14 3PZ, United Kingdom", Cardiff, CF14 3PZ, United Kingdom,£ 2240,
4015,4015,"Canton, CF5 1DH, United Kingdom",, CF5 1DH, United Kingdom,£ 5286 ,
4016,4016,"Old Mill Road, Cardiff, CF14 0XP, United Kingdom", Cardiff, CF14 0XP, United Kingdom,£ 1200,
4017,4017,"Courtfield Hotel, 101 Cathedral Road, Cardiff, CF11 9PH, United Kingdom", Cardiff, CF11 9PH, United Kingdom,£ 950,
4018,4018,"Idencroft Close, Cardiff, CF23 8PH, United Kingdom", Cardiff, CF23 8PH, United Kingdom,£ 1600,
4019,4019,"Phoenix Way, Cardiff, CF14 4PQ, United Kingdom", Cardiff, CF14 4PQ, United Kingdom,£ 1000,
4020,4020,"7 Crwys Road, Cardiff, CF24 4RJ, United Kingdom", Cardiff, CF24 4RJ, United Kingdom,£ 4784,
4021,4021,"Whitchurch Rugby, Sports and Social Club, Samuels Crescent, Cardiff, CF14 2TH, United Kingdom", Cardiff, CF14 2TH, United Kingdom,£ 1250,
4022,4022,"46 The Parade, Cardiff, CF24 3AB, United Kingdom", Cardiff, CF24 3AB, United Kingdom,£ 850,
4023,4023,"Ummul Mumineen Academy, 142 Penarth Road, Cardiff, CF11 6NJ, United Kingdom", Cardiff, CF11 6NJ, United Kingdom,£ 700,
4024,4024,"Nextbike - Cardiff University - Senghennydd Road, Senghennydd Road, Cardiff, CF24 4AF, United Kingdom", Cardiff, CF24 4AF, United Kingdom,£ 695,
4025,4025,"Benny's, 10 Albany Road, Cardiff, CF24 3RP, United Kingdom", Cardiff, CF24 3RP, United Kingdom,£ 1500,
4026,4026,"Ireton Close, Cardiff, CF23 8LQ, United Kingdom", Cardiff, CF23 8LQ, United Kingdom,£ 1100,
4027,4027,"Cornwall Court, Cornwall Street, Cardiff, CF11 6SR, United Kingdom", Cardiff, CF11 6SR, United Kingdom,£ 1200,
4028,4028,"Riverside, CF11 6AN, United Kingdom",, CF11 6AN, United Kingdom,£ 7333 ,
4029,4029,"Brynfedw, Cardiff, CF23 9PR, United Kingdom", Cardiff, CF23 9PR, United Kingdom,£ 600,
4030,4030,"Brook Road, Cardiff, CF14 1DU, United Kingdom", Cardiff, CF14 1DU, United Kingdom,£ 1100,
4031,4031,"Roath, CF24 3HL, United Kingdom",, CF24 3HL, United Kingdom,£ 5164 ,
4032,4032,"Glynrhondda Street, Cardiff, CF24 4AN, United Kingdom", Cardiff, CF24 4AN, United Kingdom,£ 477,
4033,4033,"Hirwain Street, Cardiff, CF24 4JH, United Kingdom", Cardiff, CF24 4JH, United Kingdom,£ 3150,
4034,4034,"Bay Chambers, Mount Stuart Arcade, Cardiff, CF10 5ES, United Kingdom", Cardiff, CF10 5ES, United Kingdom,£ 1455,
4035,4035,"Glynrhondda Street, Cardiff, CF24 4AN, United Kingdom", Cardiff, CF24 4AN, United Kingdom,£ 840,
4036,4036,"Cardiff University - 20-22 North Rd, North Road, Cardiff, CF10 3DU, United Kingdom", Cardiff, CF10 3DU, United Kingdom,£ 3500,
4037,4037,"Toftingall Avenue, Cardiff, CF14 4QP, United Kingdom", Cardiff, CF14 4QP, United Kingdom,£ 1300,
4038,4038,"Minister Street, Cardiff, CF24 4HR, United Kingdom", Cardiff, CF24 4HR, United Kingdom,£ 3465,
4039,4039,"Empire, 157 - 159 Albany Road, Cardiff, CF24 3NT, United Kingdom", Cardiff, CF24 3NT, United Kingdom,£ 775,
4040,4040,"New Road, Cardiff, CF3 3EF, United Kingdom", Cardiff, CF3 3EF, United Kingdom,£ 1500,
4041,4041,"Catrine, Watkiss Way, Cardiff, CF11 0SB, United Kingdom", Cardiff, CF11 0SB, United Kingdom,£ 875,
4042,4042,"Roath, CF24 3AJ, United Kingdom",, CF24 3AJ, United Kingdom,£ 4141 ,
4043,4043,"Mayfair Guest House, 134 Newport Road, Cardiff, CF24 1DJ, United Kingdom", Cardiff, CF24 1DJ, United Kingdom,£ 563,
4044,4044,"Falcon Drive, Cardiff, CF10 4RU, United Kingdom", Cardiff, CF10 4RU, United Kingdom,£ 875,
4045,4045,"Cardiff, Wales, United Kingdom",, Wales, United Kingdom,£ 4141 ,
4046,4046,"Grangetown, CF11 6RE, United Kingdom",, CF11 6RE, United Kingdom,£ 3800 ,
4047,4047,"Leo Abse and Cohen Solicitors, Churchill Way, Cardiff, CF10 2DY, United Kingdom", Cardiff, CF10 2DY, United Kingdom,£ 1100,
4048,4048,"Cardiff University - 20-22 North Rd, North Road, Cardiff, CF10 3DU, United Kingdom", Cardiff, CF10 3DU, United Kingdom,£ 3500,
4049,4049,"Lowther Road, Richmond Road, Cardiff, CF24 3BT, United Kingdom", Cardiff, CF24 3BT, United Kingdom,£ 1250,
4050,4050,"Pipkin Close, Cardiff, CF23 8FD, United Kingdom", Cardiff, CF23 8FD, United Kingdom,£ 900,
4051,4051,"Brithdir Street, Cardiff, CF24 4LG, United Kingdom", Cardiff, CF24 4LG, United Kingdom,£ 3010,
4052,4052,"Cardiff University - 20-22 North Rd, North Road, Cardiff, CF10 3DU, United Kingdom", Cardiff, CF10 3DU, United Kingdom,£ 3500,
4053,4053,"Glynrhondda Street, Cardiff, CF24 4AN, United Kingdom", Cardiff, CF24 4AN, United Kingdom,£ 925,
4054,4054,"Rhymney Terrace, Cardiff, CF24 4DE, United Kingdom", Cardiff, CF24 4DE, United Kingdom,£ 3600,
4055,4055,"Butetown, CF10 5AN, United Kingdom",, CF10 5AN, United Kingdom,£ 24166 ,
4056,4056,"Aberdare House, 28 Mount Stuart Square, Cardiff, CF10 5LG, United Kingdom", Cardiff, CF10 5LG, United Kingdom,£ 3700,
4057,4057,"Vervain Close, Cardiff, CF5 4PL, United Kingdom", Cardiff, CF5 4PL, United Kingdom,£ 1295,
4058,4058,"Canton, CF5 1BB, United Kingdom",, CF5 1BB, United Kingdom,£ 5408 ,
4059,4059,"Victoria Court, Conybeare Road, Cardiff, CF5 1SB, United Kingdom", Cardiff, CF5 1SB, United Kingdom,£ 900,
4060,4060,"19 Well Court, City of Edinburgh, EH4 3BE, United Kingdom", City of Edinburgh, EH4 3BE, United Kingdom,£ 1270,
4061,4061,"1 Hillpark Green, City of Edinburgh, EH4 7TB, United Kingdom", City of Edinburgh, EH4 7TB, United Kingdom,£ 1025,
4062,4062,"28C Barnton Avenue West, City of Edinburgh, EH4 6EB, United Kingdom", City of Edinburgh, EH4 6EB, United Kingdom,£ 3500,
4063,4063,"20 Hawthornvale, City of Edinburgh, EH6 4JT, United Kingdom", City of Edinburgh, EH6 4JT, United Kingdom,£ 1000,
4064,4064,"Causewayside House, 160 Causewayside, City of Edinburgh, EH9 1PR, United Kingdom", City of Edinburgh, EH9 1PR, United Kingdom,£ 1400,
4065,4065,"53 West Savile Terrace, City of Edinburgh, EH9 3DZ, United Kingdom", City of Edinburgh, EH9 3DZ, United Kingdom,£ 2800,
4066,4066,"2B Cumberland Street, City of Edinburgh, EH3 6RT, United Kingdom", City of Edinburgh, EH3 6RT, United Kingdom,£ 2950,
4067,4067,"32 Castle Terrace, City of Edinburgh, EH1 2EL, United Kingdom", City of Edinburgh, EH1 2EL, United Kingdom,£ 1385,
4068,4068,"Donaldson's College, Donaldson Drive, City of Edinburgh, EH12 5FS, United Kingdom", City of Edinburgh, EH12 5FS, United Kingdom,£ 4250,
4069,4069,"22 Russell Gardens, City of Edinburgh, EH12 5PP, United Kingdom", City of Edinburgh, EH12 5PP, United Kingdom,£ 1150,
4070,4070,"25 Montrose Terrace, City of Edinburgh, EH7 5DJ, United Kingdom", City of Edinburgh, EH7 5DJ, United Kingdom,£ 2400,
4071,4071,"City of Edinburgh, EH7 5AA, United Kingdom",, EH7 5AA, United Kingdom,£ 9574 ,
4072,4072,"36 Caledonian Crescent, City of Edinburgh, EH11 2AL, United Kingdom", City of Edinburgh, EH11 2AL, United Kingdom,£ 950,
4073,4073,"City of Edinburgh, EH9 1ED, United Kingdom",, EH9 1ED, United Kingdom,£ 3459 ,
4074,4074,"4 Dryden Place, City of Edinburgh, EH9 1RP, United Kingdom", City of Edinburgh, EH9 1RP, United Kingdom,£ 2850,
4075,4075,"81 Dalmeny Street, City of Edinburgh, EH6 8RT, United Kingdom", City of Edinburgh, EH6 8RT, United Kingdom,£ 950,
4076,4076,"City of Edinburgh, EH14 1PA, United Kingdom",, EH14 1PA, United Kingdom,£ 5530 ,
4077,4077,"24 Drummond Place, City of Edinburgh, EH3 6PN, United Kingdom", City of Edinburgh, EH3 6PN, United Kingdom,£ 1875,
4078,4078,"8 Tay Street, City of Edinburgh, EH11 1DX, United Kingdom", City of Edinburgh, EH11 1DX, United Kingdom,£ 4086,
4079,4079,"61 Watson Crescent, City of Edinburgh, EH11 1BT, United Kingdom", City of Edinburgh, EH11 1BT, United Kingdom,£ 1585,
4080,4080,"12 Northfield Circus, City of Edinburgh, EH8 7PZ, United Kingdom", City of Edinburgh, EH8 7PZ, United Kingdom,£ 1875,
4081,4081,"4 Wester Coates Road, City of Edinburgh, EH12 5LU, United Kingdom", City of Edinburgh, EH12 5LU, United Kingdom,£ 1500,
4082,4082,"City of Edinburgh, EH3 6NB, United Kingdom",, EH3 6NB, United Kingdom,£ 7089 ,
4083,4083,"17 Hawkhill, City of Edinburgh, EH7 6LA, United Kingdom", City of Edinburgh, EH7 6LA, United Kingdom,£ 950,
4084,4084,"17 Waterfront Gait, City of Edinburgh, EH5 1AD, United Kingdom", City of Edinburgh, EH5 1AD, United Kingdom,£ 1150,
4085,4085,"Edinburgh, Scotland, United Kingdom",, Scotland, United Kingdom,£ 5773 ,
4086,4086,"2 West Coates, City of Edinburgh, EH12 5JH, United Kingdom", City of Edinburgh, EH12 5JH, United Kingdom,£ 4950,
4087,4087,"City of Edinburgh, EH8 8EQ, United Kingdom",, EH8 8EQ, United Kingdom,£ 7308 ,
4088,4088,"Church of the Good Shepherd, Murrayfield Avenue, City of Edinburgh, EH12 6AU, United Kingdom", City of Edinburgh, EH12 6AU, United Kingdom,£ 1750,
4089,4089,"74 Harrison Gardens, City of Edinburgh, EH11 1SH, United Kingdom", City of Edinburgh, EH11 1SH, United Kingdom,£ 1350,
4090,4090,"The Wheelhouse, Sheriff Bank, City of Edinburgh, EH6 6ES, United Kingdom", City of Edinburgh, EH6 6ES, United Kingdom,£ 1165,
4091,4091,"75 Gracemount Avenue, City of Edinburgh, EH16 6SL, United Kingdom", City of Edinburgh, EH16 6SL, United Kingdom,£ 1165,
4092,4092,"Patriothall Studios and Gallery, Patriothall, City of Edinburgh, EH3 5AY, United Kingdom", City of Edinburgh, EH3 5AY, United Kingdom,£ 1270,
4093,4093,"South Gyle Park, City of Edinburgh, EH12 9EL, United Kingdom", City of Edinburgh, EH12 9EL, United Kingdom,£ 950,
4094,4094,"9 Allanfield, City of Edinburgh, EH7 5YQ, United Kingdom", City of Edinburgh, EH7 5YQ, United Kingdom,£ 875,
4095,4095,"City of Edinburgh, EH3 9GD, United Kingdom",, EH3 9GD, United Kingdom,£ 4970 ,
4096,4096,"12 Grindlay Street, City of Edinburgh, EH3 9AS, United Kingdom", City of Edinburgh, EH3 9AS, United Kingdom,£ 2360,
4097,4097,"Midlothian, EH22 1LZ, United Kingdom",, EH22 1LZ, United Kingdom,£ 14787 ,
4098,4098,"187 Morrison Street, City of Edinburgh, EH3 8EB, United Kingdom", City of Edinburgh, EH3 8EB, United Kingdom,£ 2125,
4099,4099,"27 Fettes Row, City of Edinburgh, EH3 6RH, United Kingdom", City of Edinburgh, EH3 6RH, United Kingdom,£ 1500,
4100,4100,"11 West Bowling Green Street, City of Edinburgh, EH6 5PQ, United Kingdom", City of Edinburgh, EH6 5PQ, United Kingdom,£ 1250,
4101,4101,"City of Edinburgh, EH15 1DX, United Kingdom",, EH15 1DX, United Kingdom,£ 3557 ,
4102,4102,"8 Royal Park Terrace, City of Edinburgh, EH8 8JA, United Kingdom", City of Edinburgh, EH8 8JA, United Kingdom,£ 950,
4103,4103,"City of Edinburgh, EH7 4AZ, United Kingdom",, EH7 4AZ, United Kingdom,£ 5335 ,
4104,4104,"26 Polwarth Terrace, City of Edinburgh, EH11 1NT, United Kingdom", City of Edinburgh, EH11 1NT, United Kingdom,£ 6000,
4105,4105,"4 March Grove, City of Edinburgh, EH4 3TE, United Kingdom", City of Edinburgh, EH4 3TE, United Kingdom,£ 1995,
4106,4106,"Patriothall Studios and Gallery, Patriothall, City of Edinburgh, EH3 5AY, United Kingdom", City of Edinburgh, EH3 5AY, United Kingdom,£ 995,
4107,4107,"Cameron House Community Education Centre, 34 Prestonfield Avenue, City of Edinburgh, EH16 5EJ, United Kingdom", City of Edinburgh, EH16 5EJ, United Kingdom,£ 995,
4108,4108,"City of Edinburgh, EH11 2HF, United Kingdom",, EH11 2HF, United Kingdom,£ 2899 ,
4109,4109,"56 Arden Street, City of Edinburgh, EH9 1BR, United Kingdom", City of Edinburgh, EH9 1BR, United Kingdom,£ 2600,
4110,4110,"City of Edinburgh, EH6 8ES, United Kingdom",, EH6 8ES, United Kingdom,£ 12302 ,
4111,4111,"111 Broughton Road, City of Edinburgh, EH7 4EG, United Kingdom", City of Edinburgh, EH7 4EG, United Kingdom,£ 1020,
4112,4112,"Haddon's Court, City of Edinburgh, EH8 9EJ, United Kingdom", City of Edinburgh, EH8 9EJ, United Kingdom,£ 1300,
4113,4113,"Bernard Terrace (Kings Hall), South Clerk Street, City of Edinburgh, EH8 9NZ, United Kingdom", City of Edinburgh, EH8 9NZ, United Kingdom,£ 775,
4114,4114,"4 Buccleuch Terrace, City of Edinburgh, EH8 9NB, United Kingdom", City of Edinburgh, EH8 9NB, United Kingdom,£ 1230,
4115,4115,"Wine and Peach, 93 Dalry Road, City of Edinburgh, EH11 2AB, United Kingdom", City of Edinburgh, EH11 2AB, United Kingdom,£ 1500,
4116,4116,"Marchmont Garage No 1, 1 Thirlestane Lane, City of Edinburgh, EH9 1AJ, United Kingdom", City of Edinburgh, EH9 1AJ, United Kingdom,£ 2250,
4117,4117,"City of Edinburgh, EH2 3NH, United Kingdom",, EH2 3NH, United Kingdom,£ 8502 ,
4118,4118,27 George Street,,,,£ 2923 ,
4119,4119,"1 Belmont Avenue, City of Edinburgh, EH12 6JB, United Kingdom", City of Edinburgh, EH12 6JB, United Kingdom,£ 2050,
4120,4120,"9 Manor Place, City of Edinburgh, EH3 7DD, United Kingdom", City of Edinburgh, EH3 7DD, United Kingdom,£ 1695,
4121,4121,"73 Leamington Terrace, City of Edinburgh, EH10 4JU, United Kingdom", City of Edinburgh, EH10 4JU, United Kingdom,£ 1350,
4122,4122,"16 Gardner's Crescent, City of Edinburgh, EH3 8DE, United Kingdom", City of Edinburgh, EH3 8DE, United Kingdom,£ 1600,
4123,4123,"14 Wester Coates Gardens, City of Edinburgh, EH12 5LT, United Kingdom", City of Edinburgh, EH12 5LT, United Kingdom,£ 1495,
4124,4124,"City of Edinburgh, EH4 6NU, United Kingdom",, EH4 6NU, United Kingdom,£ 6821 ,
4125,4125,"115 West Savile Terrace, City of Edinburgh, EH9 3DZ, United Kingdom", City of Edinburgh, EH9 3DZ, United Kingdom,£ 1350,
4126,4126,"City of Edinburgh, EH3 6EE, United Kingdom",, EH3 6EE, United Kingdom,£ 61535 ,
4127,4127,"62 North Gyle Loan, City of Edinburgh, EH12 8NH, United Kingdom", City of Edinburgh, EH12 8NH, United Kingdom,£ 1250,
4128,4128,"6B Royal Crescent, City of Edinburgh, EH3 6QA, United Kingdom", City of Edinburgh, EH3 6QA, United Kingdom,£ 2250,
4129,4129,"31 Eyre Crescent, City of Edinburgh, EH3 5EU, United Kingdom", City of Edinburgh, EH3 5EU, United Kingdom,£ 995,
4130,4130,"8 Craigleith Avenue South, City of Edinburgh, EH4 3LQ, United Kingdom", City of Edinburgh, EH4 3LQ, United Kingdom,£ 1670,
4131,4131,"City of Edinburgh, EH3 6LY, United Kingdom",, EH3 6LY, United Kingdom,£ 7844 ,
4132,4132,28 Linden Ave,,,,£ 1868 ,3450
4133,4133,"108 Spottiswoode Street, City of Edinburgh, EH9 1DJ, United Kingdom", City of Edinburgh, EH9 1DJ, United Kingdom,£ 1850,
4134,4134,"City of Edinburgh, EH8 8BN, United Kingdom",, EH8 8BN, United Kingdom,£ 2899 ,
4135,4135,"City of Edinburgh, EH6 8PF, United Kingdom",, EH6 8PF, United Kingdom,£ 4287 ,
4136,4136,"Davidson's Mains Dental, 65 Main Street, City of Edinburgh, EH4 5AD, United Kingdom", City of Edinburgh, EH4 5AD, United Kingdom,£ 1250,
4137,4137,"46A Northumberland Street, City of Edinburgh, EH3 6JG, United Kingdom", City of Edinburgh, EH3 6JG, United Kingdom,£ 5950,
4138,4138,"Food For U, 189 Morningside Road, City of Edinburgh, EH10 4QP, United Kingdom", City of Edinburgh, EH10 4QP, United Kingdom,£ 1400,
4139,4139,"City of Edinburgh, EH2 3NH, United Kingdom",, EH2 3NH, United Kingdom,£ 5530 ,
4140,4140,"City of Edinburgh, EH3 6RH, United Kingdom",, EH3 6RH, United Kingdom,£ 7795 ,
4141,4141,"40 Henderson Street, City of Edinburgh, EH6 6DE, United Kingdom", City of Edinburgh, EH6 6DE, United Kingdom,£ 950,
4142,4142,"Au Gourmand Bakery, 8 Murieston Lane, City of Edinburgh, EH11 2LX, United Kingdom", City of Edinburgh, EH11 2LX, United Kingdom,£ 1430,
4143,4143,"City of Edinburgh, EH2 3JF, United Kingdom",, EH2 3JF, United Kingdom,£ 2071 ,
4144,4144,"2 Western Harbour Midway, City of Edinburgh, EH6 6PN, United Kingdom", City of Edinburgh, EH6 6PN, United Kingdom,£ 4190,100
4145,4145,"City of Edinburgh, EH6 8BY, United Kingdom",, EH6 8BY, United Kingdom,£ 3216 ,
4146,4146,"9 Duff Road, City of Edinburgh, EH11 2TH, United Kingdom", City of Edinburgh, EH11 2TH, United Kingdom,£ 1500,
4147,4147,"Mr Fix, Home Street, City of Edinburgh, EH3 9JR, United Kingdom", City of Edinburgh, EH3 9JR, United Kingdom,£ 1200,
4148,4148,"City of Edinburgh, EH6 5DY, United Kingdom",, EH6 5DY, United Kingdom,£ 3873 ,
4149,4149,"Fleshmarket Close, City of Edinburgh, EH1 1BX, United Kingdom", City of Edinburgh, EH1 1BX, United Kingdom,£ 2700,
4150,4150,"43 West Ferryfield, City of Edinburgh, EH5 2PT, United Kingdom", City of Edinburgh, EH5 2PT, United Kingdom,£ 1350,
4151,4151,"1 Torwood Crescent, City of Edinburgh, EH12 9GH, United Kingdom", City of Edinburgh, EH12 9GH, United Kingdom,£ 1475,
