,Sno,Washer/Dryer,Air_Conditioning,Parking,Fireplace,Dishwasher,Hardwood_floor,Roofdeck,Storage
1929,1929,No,No,No,No,No,No,No,No
1930,1930,No,No,No,No,No,No,No,No
1931,1931,No,No,No,No,No,No,No,No
1932,1932,No,Yes,Yes,No,Yes,No,No,No
1933,1933,No,No,No,No,No,No,No,No
1934,1934,No,Yes,Yes,No,No,No,No,No
1935,1935,No,Yes,Yes,No,Yes,No,No,No
1936,1936,No,Yes,No,No,Yes,No,No,No
1937,1937,No,No,No,No,No,No,No,No
1938,1938,No,Yes,Yes,No,Yes,No,No,No
1939,1939,No,No,Yes,No,No,No,No,No
1940,1940,No,No,No,No,No,No,No,No
1941,1941,No,Yes,Yes,No,Yes,No,No,No
1942,1942,No,No,No,No,No,No,No,No
1943,1943,No,No,No,No,No,No,No,No
1944,1944,No,Yes,Yes,No,Yes,No,No,No
1945,1945,No,Yes,No,No,No,No,No,No
1946,1946,No,Yes,Yes,No,Yes,No,No,No
1947,1947,No,No,Yes,No,Yes,No,No,No
1948,1948,No,No,No,No,No,No,No,No
1949,1949,No,Yes,No,No,No,No,No,No
1950,1950,No,Yes,No,No,Yes,No,No,No
1951,1951,No,Yes,Yes,No,Yes,No,No,No
1952,1952,No,No,No,No,No,No,No,No
1953,1953,No,No,No,No,No,No,No,No
1954,1954,No,No,No,No,No,No,No,No
1955,1955,No,Yes,Yes,No,No,No,No,Yes
1956,1956,No,Yes,No,No,Yes,No,No,No
1957,1957,No,No,No,No,No,No,No,No
1958,1958,No,Yes,Yes,No,Yes,No,No,No
1959,1959,No,Yes,No,No,Yes,No,No,No
1960,1960,No,No,No,No,No,No,No,No
1961,1961,No,Yes,Yes,No,Yes,No,No,No
1962,1962,No,No,No,No,No,No,No,No
1963,1963,No,No,No,No,No,No,No,No
1964,1964,No,Yes,Yes,No,Yes,No,No,No
1965,1965,No,No,No,No,No,No,No,No
1966,1966,No,Yes,Yes,Yes,Yes,No,No,No
1967,1967,No,Yes,Yes,Yes,Yes,No,No,No
1968,1968,No,Yes,No,No,No,No,No,No
1969,1969,No,No,No,No,No,No,No,No
1970,1970,No,No,No,No,No,No,No,No
1971,1971,No,Yes,Yes,No,Yes,No,No,No
1972,1972,No,Yes,No,No,Yes,Yes,No,Yes
1973,1973,No,Yes,Yes,No,Yes,No,No,No
1974,1974,No,No,No,No,No,No,No,No
1975,1975,No,Yes,Yes,No,Yes,No,No,No
1976,1976,No,Yes,Yes,No,Yes,No,No,No
1977,1977,No,No,No,No,No,No,No,No
1978,1978,No,No,No,No,No,No,No,No
1979,1979,No,Yes,Yes,No,Yes,No,No,No
1980,1980,No,No,No,No,No,No,No,No
1981,1981,No,Yes,Yes,No,No,No,No,No
1982,1982,No,Yes,Yes,No,Yes,No,No,No
1983,1983,No,Yes,Yes,No,Yes,No,No,No
1984,1984,No,Yes,Yes,No,Yes,No,No,No
1985,1985,No,Yes,Yes,Yes,Yes,No,No,No
1986,1986,No,No,No,No,No,No,No,No
1987,1987,No,No,No,No,No,No,No,No
1988,1988,No,No,No,No,No,No,No,No
1989,1989,No,Yes,Yes,No,No,No,No,No
1990,1990,No,Yes,Yes,No,Yes,No,No,No
1991,1991,No,No,No,No,No,No,No,No
1992,1992,No,Yes,Yes,No,Yes,No,No,No
1993,1993,No,Yes,Yes,No,Yes,No,No,No
1994,1994,No,Yes,Yes,No,Yes,No,No,No
1995,1995,No,No,No,No,No,No,No,No
1996,1996,No,Yes,Yes,Yes,Yes,No,No,No
1997,1997,No,No,No,No,No,No,No,No
1998,1998,No,No,No,No,No,No,No,No
1999,1999,No,Yes,Yes,No,Yes,No,No,No
2000,2000,No,Yes,Yes,No,Yes,No,No,No
2001,2001,No,No,No,No,No,No,No,No
2002,2002,No,Yes,Yes,No,Yes,No,No,No
2003,2003,No,Yes,Yes,No,Yes,No,No,No
2004,2004,No,Yes,Yes,No,Yes,No,No,No
2005,2005,No,Yes,No,No,No,No,No,No
2006,2006,No,No,No,No,No,No,No,No
2007,2007,No,Yes,No,No,No,No,No,No
2008,2008,No,Yes,No,No,Yes,No,No,No
2009,2009,No,No,No,No,No,No,No,No
2010,2010,No,No,No,No,No,No,No,No
2011,2011,No,No,No,No,No,No,No,No
2012,2012,No,No,No,No,No,No,No,No
2013,2013,No,Yes,Yes,No,Yes,No,No,No
2014,2014,No,Yes,Yes,No,Yes,No,No,No
2015,2015,No,Yes,Yes,Yes,Yes,No,No,No
2016,2016,No,Yes,No,No,No,No,No,No
2017,2017,No,Yes,Yes,No,Yes,No,No,No
2018,2018,No,Yes,Yes,Yes,Yes,No,No,No
2019,2019,No,Yes,Yes,Yes,Yes,No,No,No
2020,2020,No,No,No,No,No,No,No,No
2021,2021,No,No,No,No,No,No,No,No
2022,2022,No,No,No,No,No,No,No,No
2023,2023,No,Yes,Yes,No,Yes,No,No,No
2024,2024,No,No,No,No,No,No,No,No
2025,2025,No,No,No,No,No,No,No,No
2026,2026,No,No,No,No,No,No,No,No
2027,2027,No,No,No,No,No,No,No,No
2028,2028,No,Yes,Yes,No,Yes,No,No,No
2029,2029,No,Yes,Yes,No,Yes,No,No,No
2030,2030,No,No,No,No,No,No,No,No
2031,2031,No,Yes,Yes,No,Yes,No,No,No
2032,2032,No,Yes,No,No,Yes,No,No,No
2033,2033,No,Yes,No,No,No,No,No,No
2034,2034,No,Yes,Yes,No,Yes,No,No,No
2035,2035,No,No,No,No,No,No,No,No
2036,2036,No,No,No,No,No,No,No,No
2037,2037,No,Yes,No,No,Yes,No,No,No
2038,2038,No,Yes,Yes,Yes,Yes,No,No,No
2039,2039,No,Yes,Yes,Yes,Yes,No,No,No
2040,2040,No,Yes,Yes,No,No,No,No,No
2041,2041,No,No,No,No,No,No,No,No
2042,2042,No,Yes,No,No,No,No,No,No
2043,2043,No,No,Yes,Yes,Yes,No,No,No
2044,2044,No,No,No,No,No,No,No,No
2045,2045,No,Yes,Yes,No,Yes,No,No,No
2046,2046,No,Yes,Yes,No,No,No,No,No
2047,2047,No,No,No,No,No,No,No,No
2048,2048,No,Yes,No,No,No,No,No,No
2049,2049,No,Yes,Yes,Yes,Yes,No,No,No
2050,2050,No,No,No,No,No,No,No,No
2051,2051,No,Yes,Yes,No,Yes,No,No,No
2052,2052,No,Yes,No,No,Yes,No,No,No
2053,2053,No,Yes,Yes,No,Yes,No,No,No
2054,2054,No,Yes,No,No,Yes,No,No,No
2055,2055,No,No,No,No,No,No,No,No
2056,2056,No,Yes,Yes,No,No,No,No,No
2057,2057,No,Yes,Yes,No,Yes,No,No,No
2058,2058,No,Yes,Yes,No,Yes,No,No,No
2059,2059,No,Yes,Yes,No,Yes,No,No,No
2060,2060,No,Yes,Yes,No,Yes,No,No,No
2061,2061,No,Yes,Yes,No,Yes,No,No,No
2062,2062,No,No,No,No,No,No,No,No
2063,2063,No,Yes,Yes,No,Yes,No,No,No
2064,2064,No,No,No,No,No,No,No,No
2065,2065,No,Yes,Yes,No,Yes,No,No,No
2066,2066,No,Yes,Yes,No,No,No,No,No
2067,2067,No,No,No,No,Yes,No,No,No
2068,2068,No,No,No,No,No,No,No,No
2069,2069,No,Yes,Yes,No,Yes,No,No,No
2070,2070,No,Yes,Yes,No,Yes,No,No,No
2071,2071,No,Yes,Yes,No,No,No,No,No
2072,2072,No,No,No,No,No,No,No,No
2073,2073,No,No,No,No,No,No,No,No
2074,2074,No,Yes,Yes,No,Yes,No,No,No
2075,2075,No,No,No,No,No,No,No,No
2076,2076,No,Yes,Yes,No,Yes,No,No,No
2077,2077,No,No,No,No,No,No,No,No
2078,2078,No,Yes,Yes,No,Yes,No,No,No
2079,2079,No,No,No,No,No,No,No,No
2080,2080,No,Yes,No,No,No,No,No,No
2081,2081,No,Yes,No,No,Yes,No,No,No
2082,2082,No,Yes,Yes,No,Yes,No,No,No
2083,2083,No,No,No,No,No,No,No,No
2084,2084,No,Yes,Yes,No,Yes,No,No,No
2085,2085,No,Yes,Yes,No,Yes,No,No,No
2086,2086,No,No,No,No,No,No,No,No
2087,2087,No,Yes,Yes,No,Yes,No,No,No
2088,2088,No,No,No,No,No,No,No,No
2089,2089,No,Yes,No,No,Yes,No,No,No
2090,2090,No,Yes,Yes,No,Yes,No,No,No
2091,2091,No,Yes,No,No,No,No,No,No
2092,2092,No,Yes,Yes,No,Yes,No,No,No
2093,2093,No,No,No,No,No,No,No,No
2094,2094,No,Yes,Yes,No,Yes,No,No,No
2095,2095,No,Yes,No,No,Yes,No,No,No
2096,2096,No,Yes,Yes,No,Yes,No,No,No
2097,2097,No,Yes,No,No,Yes,No,No,No
2098,2098,No,Yes,Yes,No,Yes,No,No,No
2099,2099,No,Yes,Yes,No,Yes,No,No,No
2100,2100,No,No,No,No,No,No,No,No
2101,2101,No,No,No,No,No,No,No,No
2102,2102,No,No,No,No,No,No,No,No
2103,2103,No,No,No,No,No,No,No,No
2104,2104,No,No,No,No,No,No,No,No
2105,2105,No,No,No,No,No,No,No,No
2106,2106,No,Yes,Yes,No,No,No,No,No
2107,2107,No,No,No,No,No,No,No,No
2108,2108,No,No,No,No,No,No,No,No
2109,2109,No,No,No,No,No,No,No,No
2110,2110,No,No,No,No,No,No,No,No
2111,2111,No,No,No,No,No,No,No,No
2112,2112,No,Yes,Yes,No,Yes,No,No,No
2113,2113,No,Yes,Yes,No,No,No,No,No
2114,2114,No,No,No,No,No,No,No,No
2115,2115,No,Yes,Yes,No,No,No,No,No
2116,2116,No,Yes,Yes,No,Yes,No,No,No
2117,2117,No,No,No,No,No,No,No,No
2118,2118,No,No,No,No,No,No,No,No
2119,2119,No,Yes,Yes,No,Yes,No,No,No
2120,2120,No,No,No,No,No,No,No,No
2121,2121,No,No,No,No,No,No,No,No
2122,2122,No,No,No,No,No,No,No,No
2123,2123,No,Yes,Yes,No,No,No,No,No
2124,2124,No,Yes,Yes,No,Yes,No,No,No
2125,2125,No,Yes,Yes,No,Yes,No,No,No
2126,2126,No,No,No,No,Yes,Yes,No,No
2127,2127,No,No,No,No,No,No,No,No
2128,2128,No,No,No,No,No,No,No,No
2129,2129,No,Yes,Yes,No,No,No,No,No
2130,2130,No,No,No,No,No,No,No,No
2131,2131,No,No,No,No,No,No,No,No
2132,2132,No,No,No,No,No,No,No,No
2133,2133,No,Yes,Yes,No,No,No,No,No
2134,2134,No,Yes,Yes,No,No,No,No,No
2135,2135,No,Yes,Yes,No,No,No,No,No
2136,2136,No,No,No,No,No,No,No,No
2137,2137,No,No,No,No,No,No,No,No
2138,2138,No,No,No,No,No,No,No,No
2139,2139,No,Yes,Yes,No,Yes,No,No,No
2140,2140,No,Yes,Yes,No,No,No,No,No
2141,2141,No,No,No,No,No,No,No,No
2142,2142,No,Yes,Yes,No,No,No,No,No
2143,2143,No,No,No,No,No,No,No,No
2144,2144,No,Yes,Yes,No,Yes,No,No,No
2145,2145,No,No,No,No,No,No,No,No
2146,2146,No,Yes,Yes,No,Yes,No,No,No
2147,2147,No,No,No,No,No,No,No,No
2148,2148,No,Yes,Yes,Yes,Yes,No,No,No
2149,2149,No,No,No,No,No,No,No,No
2150,2150,No,Yes,Yes,No,Yes,No,No,No
2151,2151,No,Yes,Yes,No,Yes,No,No,No
2152,2152,No,No,No,No,No,No,No,No
2153,2153,No,No,No,No,Yes,No,No,Yes
2154,2154,No,No,No,No,No,No,No,No
2155,2155,No,No,No,No,No,No,No,No
2156,2156,No,No,No,No,No,No,No,No
2157,2157,No,No,No,No,No,No,No,No
2158,2158,No,No,No,No,No,No,No,No
2159,2159,No,No,No,No,No,No,No,No
2160,2160,No,No,No,No,No,No,No,No
2161,2161,No,No,No,No,No,No,No,No
2162,2162,No,No,No,No,No,No,No,No
2163,2163,No,No,No,No,No,No,No,No
2164,2164,No,No,No,No,No,No,No,No
2165,2165,No,No,No,No,No,No,No,No
2166,2166,No,Yes,No,No,No,No,No,No
2167,2167,No,Yes,Yes,No,Yes,No,No,No
2168,2168,No,Yes,Yes,No,No,No,No,No
2169,2169,No,Yes,Yes,No,Yes,No,No,No
2170,2170,No,No,No,No,No,No,No,No
2171,2171,No,Yes,Yes,No,Yes,No,No,No
2172,2172,No,Yes,Yes,No,Yes,No,No,No
2173,2173,No,No,No,No,No,No,No,No
2174,2174,No,Yes,Yes,No,Yes,No,No,No
2175,2175,No,Yes,Yes,No,No,No,No,No
2176,2176,No,No,No,No,No,No,No,No
2177,2177,No,Yes,Yes,No,Yes,No,No,No
2178,2178,No,No,No,No,No,No,No,No
2179,2179,No,No,No,No,No,No,No,No
2180,2180,No,Yes,Yes,No,Yes,No,No,No
2181,2181,No,No,No,No,No,No,No,No
2182,2182,No,No,No,No,No,No,No,No
2183,2183,No,No,Yes,Yes,No,No,No,No
2184,2184,No,No,No,No,No,No,No,No
2185,2185,No,Yes,Yes,No,No,No,No,No
2186,2186,No,No,No,No,No,No,No,No
2187,2187,No,No,No,No,No,No,No,No
2188,2188,No,Yes,Yes,No,No,No,No,No
2189,2189,No,No,No,No,No,No,No,No
2190,2190,No,No,No,No,No,No,No,No
2191,2191,No,No,No,No,No,No,No,No
2192,2192,No,Yes,No,No,No,No,No,No
2193,2193,No,Yes,Yes,No,Yes,No,No,No
2194,2194,No,No,No,No,No,No,No,No
2195,2195,No,Yes,No,No,No,No,No,No
2196,2196,No,Yes,Yes,No,No,No,No,No
2197,2197,No,Yes,Yes,No,Yes,No,No,No
2198,2198,No,Yes,Yes,No,No,No,No,No
2199,2199,No,Yes,Yes,No,Yes,No,No,No
2200,2200,No,No,No,No,No,No,No,No
2201,2201,No,Yes,Yes,No,Yes,No,No,No
2202,2202,No,Yes,Yes,No,No,No,No,No
2203,2203,No,No,No,No,No,No,No,No
2204,2204,No,Yes,Yes,No,Yes,No,No,No
2205,2205,No,No,No,No,No,No,No,No
2206,2206,No,Yes,Yes,No,Yes,No,No,No
2207,2207,No,Yes,Yes,No,Yes,No,No,No
2208,2208,No,No,No,No,No,No,No,No
2209,2209,No,Yes,Yes,No,No,No,No,No
2210,2210,No,Yes,Yes,No,No,No,No,No
2211,2211,No,No,No,No,No,No,No,No
2212,2212,No,Yes,Yes,No,Yes,No,No,No
2213,2213,No,Yes,Yes,No,Yes,No,No,No
2214,2214,No,No,No,No,No,No,No,No
2215,2215,No,Yes,No,No,No,No,No,No
2216,2216,No,No,No,No,No,No,No,No
2217,2217,No,Yes,Yes,No,No,No,No,No
2218,2218,No,No,No,No,No,No,No,No
2219,2219,No,No,No,No,No,No,No,No
2220,2220,No,Yes,Yes,No,No,No,No,No
2221,2221,No,No,No,No,No,No,No,No
2222,2222,No,Yes,Yes,No,Yes,No,No,No
2223,2223,No,No,No,No,Yes,No,No,No
2224,2224,No,Yes,No,No,No,No,No,No
2225,2225,No,Yes,Yes,No,No,No,No,No
2226,2226,No,Yes,Yes,No,Yes,No,No,No
2227,2227,No,No,Yes,No,No,No,No,No
2228,2228,No,Yes,Yes,Yes,No,No,No,No
2229,2229,No,No,No,No,No,No,No,No
2230,2230,No,Yes,Yes,No,Yes,No,No,No
2231,2231,No,No,No,No,No,No,No,No
2232,2232,No,Yes,Yes,No,Yes,No,No,No
2233,2233,No,No,No,No,No,No,No,No
2234,2234,No,Yes,Yes,No,No,No,No,No
2235,2235,No,No,No,No,No,No,No,No
2236,2236,No,No,No,No,Yes,Yes,No,Yes
2237,2237,No,Yes,No,No,Yes,No,No,No
2238,2238,No,Yes,Yes,No,Yes,No,No,No
2239,2239,No,Yes,Yes,No,Yes,No,No,No
2240,2240,No,No,No,No,No,No,No,No
2241,2241,No,No,No,No,No,No,No,No
2242,2242,No,Yes,Yes,Yes,Yes,No,No,No
2243,2243,No,No,No,No,No,No,No,No
2244,2244,No,No,No,No,No,No,No,No
2245,2245,No,No,No,No,No,No,No,No
2246,2246,No,No,No,No,No,No,No,No
2247,2247,No,No,No,No,No,No,No,No
2248,2248,No,No,No,No,No,No,No,No
2249,2249,No,Yes,Yes,Yes,Yes,No,No,No
2250,2250,No,No,No,No,No,No,No,No
2251,2251,No,No,No,No,No,No,No,No
2252,2252,No,No,No,No,No,No,No,No
2253,2253,No,Yes,No,No,No,Yes,No,Yes
2254,2254,No,Yes,Yes,Yes,Yes,No,No,No
2255,2255,No,Yes,Yes,No,Yes,No,No,No
2256,2256,No,No,No,No,No,No,No,No
2257,2257,No,Yes,Yes,No,Yes,No,No,No
2258,2258,No,No,No,No,No,No,No,No
2259,2259,No,No,No,No,No,No,No,No
2260,2260,No,Yes,Yes,Yes,Yes,No,No,No
2261,2261,No,Yes,No,Yes,Yes,No,No,No
2262,2262,No,No,No,No,No,No,No,No
2263,2263,No,No,No,No,No,No,No,No
2264,2264,No,No,No,No,No,No,No,No
2265,2265,No,Yes,Yes,No,Yes,No,No,No
2266,2266,No,No,No,No,No,No,No,No
2267,2267,No,No,No,No,No,No,No,No
2268,2268,No,Yes,Yes,No,Yes,No,No,No
2269,2269,No,No,No,No,No,No,No,No
2270,2270,No,No,No,No,No,No,No,No
2271,2271,No,Yes,Yes,No,No,No,No,No
2272,2272,No,No,Yes,Yes,Yes,No,No,No
2273,2273,No,No,No,No,No,No,No,No
2274,2274,No,Yes,Yes,Yes,Yes,No,No,No
2275,2275,No,No,No,No,Yes,Yes,No,Yes
2276,2276,No,No,No,No,No,No,No,No
2277,2277,No,No,No,No,No,No,No,No
2278,2278,No,Yes,Yes,No,Yes,No,No,No
2279,2279,No,No,No,No,No,No,No,No
2280,2280,No,Yes,Yes,Yes,Yes,No,No,No
2281,2281,No,Yes,Yes,No,Yes,No,No,No
2282,2282,No,No,Yes,No,No,No,No,No
2283,2283,No,Yes,Yes,No,Yes,No,No,No
2284,2284,No,No,No,No,No,No,No,No
2285,2285,No,Yes,Yes,Yes,Yes,No,No,No
2286,2286,No,Yes,Yes,Yes,Yes,No,No,No
2287,2287,No,No,No,No,No,No,No,No
2288,2288,No,No,No,No,No,No,No,No
2289,2289,No,Yes,Yes,No,Yes,No,No,No
2290,2290,No,Yes,Yes,Yes,Yes,No,No,No
2291,2291,No,Yes,Yes,Yes,Yes,No,No,No
2292,2292,No,Yes,Yes,Yes,Yes,No,No,No
2293,2293,No,No,No,No,No,No,No,No
2294,2294,No,No,No,No,No,No,No,No
2295,2295,No,No,No,No,No,No,No,No
2296,2296,No,No,No,No,No,No,No,No
2297,2297,No,No,No,No,No,No,No,No
2298,2298,No,No,No,No,No,No,No,No
2299,2299,No,No,No,No,No,No,No,No
2300,2300,No,Yes,Yes,Yes,Yes,No,No,No
2301,2301,No,No,No,No,No,No,No,No
2302,2302,No,No,No,No,No,No,No,No
2303,2303,No,Yes,Yes,No,Yes,No,No,No
2304,2304,No,No,No,No,No,No,No,No
2305,2305,No,Yes,Yes,Yes,Yes,No,No,No
2306,2306,No,No,No,No,Yes,No,No,No
2307,2307,No,No,No,No,No,No,No,No
2308,2308,No,Yes,Yes,Yes,Yes,No,No,No
2309,2309,No,Yes,Yes,Yes,Yes,No,No,No
2310,2310,No,Yes,Yes,Yes,Yes,No,No,No
2311,2311,No,Yes,Yes,No,Yes,No,No,No
2312,2312,No,No,No,No,No,No,No,No
2313,2313,No,Yes,Yes,No,Yes,No,No,No
2314,2314,No,No,No,No,No,No,No,No
2315,2315,No,No,No,No,No,No,No,No
2316,2316,No,No,No,No,No,No,No,No
2317,2317,No,No,No,No,No,No,No,No
2318,2318,No,No,No,No,No,No,No,No
2319,2319,No,No,No,No,No,No,No,No
2320,2320,No,No,No,No,No,No,No,No
2321,2321,No,No,No,No,No,No,No,No
2322,2322,No,No,No,No,No,No,No,No
2323,2323,No,No,No,No,No,No,No,No
2324,2324,No,No,No,No,No,No,No,No
2325,2325,No,No,No,No,No,No,No,No
2326,2326,No,No,No,No,No,No,No,No
2327,2327,No,No,No,No,No,No,No,No
2328,2328,No,No,No,No,No,No,No,No
2329,2329,No,No,No,No,No,No,No,No
2330,2330,No,No,No,No,No,No,No,No
2331,2331,No,No,No,No,No,No,No,No
2332,2332,No,No,No,No,No,No,No,No
2333,2333,No,No,No,No,No,No,No,No
2334,2334,No,No,No,No,No,No,No,No
2335,2335,No,No,No,No,No,No,No,No
2336,2336,No,No,No,No,No,No,No,No
2337,2337,No,No,No,No,No,No,No,No
2338,2338,No,No,No,No,No,No,No,No
2339,2339,No,No,No,No,No,No,No,No
2340,2340,No,No,No,No,No,No,No,No
2341,2341,No,No,No,No,No,No,No,No
2342,2342,No,No,No,No,No,No,No,No
2343,2343,No,No,No,No,No,No,No,No
2344,2344,No,No,No,No,No,No,No,No
2345,2345,No,No,No,No,No,No,No,No
2346,2346,No,No,No,No,No,No,No,No
2347,2347,No,No,No,No,No,No,No,No
2348,2348,No,No,No,No,No,No,No,No
2349,2349,No,No,No,No,No,No,No,No
2350,2350,No,No,No,No,No,No,No,No
2351,2351,No,No,No,No,No,No,No,No
2352,2352,No,No,No,No,No,No,No,No
2353,2353,No,No,No,No,No,No,No,No
2354,2354,No,No,No,No,No,No,No,No
2355,2355,No,No,No,No,No,No,No,No
2356,2356,No,No,No,No,No,No,No,No
2357,2357,No,No,No,No,No,No,No,No
2358,2358,No,No,No,No,No,No,No,No
2359,2359,No,No,No,No,No,No,No,No
2360,2360,No,No,No,No,No,No,No,No
2361,2361,No,No,No,No,No,No,No,No
2362,2362,No,Yes,Yes,Yes,Yes,No,No,No
2363,2363,No,No,No,No,No,No,No,No
2364,2364,No,No,No,No,No,No,No,No
2365,2365,No,No,No,No,No,No,No,No
2366,2366,No,Yes,No,No,Yes,No,No,No
2367,2367,No,Yes,Yes,No,No,No,No,No
2368,2368,No,Yes,Yes,Yes,Yes,No,No,No
2369,2369,No,No,No,No,No,No,No,No
2370,2370,No,No,Yes,Yes,Yes,No,No,No
2371,2371,Yes,No,Yes,Yes,No,No,No,No
2372,2372,No,No,No,No,No,No,No,No
2373,2373,No,Yes,Yes,Yes,Yes,No,No,No
2374,2374,No,No,No,No,No,No,No,No
2375,2375,No,No,No,No,No,No,No,No
2376,2376,No,No,No,No,No,No,No,No
2377,2377,No,Yes,Yes,No,Yes,No,No,No
2378,2378,No,No,No,No,No,No,No,No
2379,2379,No,No,No,No,No,No,No,No
2380,2380,No,No,No,No,Yes,Yes,No,No
2381,2381,No,Yes,No,No,Yes,No,No,Yes
2382,2382,No,Yes,Yes,No,No,No,No,No
2383,2383,No,Yes,Yes,No,No,No,No,No
2384,2384,No,No,No,No,No,No,No,No
2385,2385,No,Yes,Yes,No,Yes,No,No,No
2386,2386,No,Yes,No,No,Yes,No,No,No
2387,2387,No,No,No,No,No,No,No,No
2388,2388,No,Yes,Yes,No,Yes,No,No,No
2389,2389,No,Yes,Yes,No,Yes,No,No,No
2390,2390,No,Yes,Yes,No,Yes,Yes,No,Yes
2391,2391,No,Yes,No,No,No,No,No,No
2392,2392,No,No,No,No,No,No,No,No
2393,2393,No,No,No,No,No,No,No,No
2394,2394,No,Yes,Yes,Yes,Yes,No,No,No
2395,2395,No,Yes,No,Yes,Yes,No,No,No
2396,2396,No,No,Yes,No,Yes,No,No,No
2397,2397,No,No,No,No,No,No,No,No
2398,2398,No,Yes,Yes,No,Yes,No,No,No
2399,2399,No,No,No,No,Yes,Yes,No,Yes
2400,2400,No,No,No,No,No,No,No,No
2401,2401,No,No,No,No,Yes,No,No,Yes
2402,2402,No,No,No,No,No,No,No,No
2403,2403,No,Yes,No,No,No,No,No,No
2404,2404,No,Yes,No,No,No,No,No,No
2405,2405,No,No,No,No,No,No,No,No
2406,2406,No,No,No,No,No,No,No,No
2407,2407,No,Yes,Yes,No,Yes,No,No,No
2408,2408,No,No,Yes,No,Yes,No,No,No
2409,2409,No,No,No,No,No,No,No,No
2410,2410,No,No,No,No,No,No,No,No
2411,2411,No,No,No,No,No,No,No,No
2412,2412,No,Yes,Yes,No,Yes,No,No,No
2413,2413,No,Yes,Yes,No,Yes,No,No,No
2414,2414,No,Yes,No,No,Yes,No,No,No
2415,2415,No,No,No,No,No,No,No,No
2416,2416,No,Yes,No,No,Yes,No,No,No
2417,2417,No,No,No,No,No,No,No,No
2418,2418,No,Yes,No,No,Yes,No,No,No
2419,2419,No,Yes,Yes,No,Yes,No,No,No
2420,2420,No,Yes,No,No,No,No,No,No
2421,2421,No,No,No,No,No,No,No,No
2422,2422,No,Yes,No,No,Yes,Yes,No,Yes
2423,2423,No,Yes,No,No,No,No,No,No
2424,2424,No,Yes,No,No,No,No,No,No
2425,2425,No,No,No,No,No,No,No,No
2426,2426,No,No,No,No,No,No,No,No
2427,2427,No,No,No,No,No,No,No,No
2428,2428,No,No,No,No,Yes,Yes,No,No
2429,2429,No,Yes,Yes,No,Yes,No,No,No
2430,2430,No,No,No,No,No,No,No,No
2431,2431,No,Yes,No,No,Yes,No,No,No
2432,2432,No,No,No,No,No,No,No,No
2433,2433,No,Yes,No,No,No,No,No,No
2434,2434,No,Yes,Yes,No,Yes,No,No,No
2435,2435,No,No,No,No,No,No,No,Yes
2436,2436,No,No,No,No,No,No,No,No
2437,2437,No,No,No,No,No,No,No,No
2438,2438,No,No,No,No,No,No,No,No
2439,2439,No,Yes,Yes,No,Yes,No,No,No
2440,2440,No,Yes,Yes,Yes,Yes,No,No,No
2441,2441,No,No,No,No,No,No,No,No
2442,2442,No,No,No,No,No,No,No,No
2443,2443,No,No,No,No,No,No,No,No
2444,2444,No,No,No,No,No,No,No,No
2445,2445,No,No,No,No,No,No,No,No
2446,2446,No,No,No,No,No,No,No,No
2447,2447,No,No,No,No,No,No,No,No
2448,2448,No,Yes,Yes,No,Yes,No,No,No
2449,2449,No,No,Yes,No,No,No,No,No
2450,2450,No,Yes,Yes,Yes,Yes,No,No,No
2451,2451,No,No,No,No,No,Yes,No,Yes
2452,2452,No,Yes,No,No,Yes,No,No,Yes
2453,2453,No,Yes,Yes,No,Yes,No,No,No
2454,2454,No,No,Yes,No,Yes,No,No,No
2455,2455,No,No,No,No,No,No,No,No
2456,2456,No,No,No,No,No,No,No,No
2457,2457,No,No,No,No,No,No,No,Yes
2458,2458,No,No,No,No,No,No,No,No
2459,2459,No,Yes,Yes,No,Yes,No,No,No
2460,2460,No,Yes,Yes,No,Yes,No,No,No
2461,2461,No,No,No,No,Yes,No,No,Yes
2462,2462,No,No,No,No,Yes,Yes,No,Yes
2463,2463,No,No,No,No,No,No,No,No
2464,2464,No,No,No,No,No,No,No,No
2465,2465,No,No,No,No,No,No,No,No
2466,2466,No,Yes,Yes,No,No,No,No,No
2467,2467,No,No,No,No,No,No,No,No
2468,2468,No,No,No,No,Yes,Yes,No,No
2469,2469,No,No,No,No,Yes,Yes,No,Yes
2470,2470,No,No,No,No,No,No,No,No
2471,2471,No,Yes,Yes,No,No,No,No,No
2472,2472,No,Yes,Yes,No,Yes,No,No,No
2473,2473,No,Yes,No,No,Yes,No,No,No
2474,2474,No,No,No,No,No,No,No,No
2475,2475,No,No,No,No,No,No,No,No
2476,2476,No,No,No,No,Yes,Yes,No,Yes
2477,2477,No,No,No,No,Yes,No,No,No
2478,2478,No,No,No,No,No,No,No,No
2479,2479,No,No,No,No,No,No,No,No
2480,2480,No,Yes,No,Yes,Yes,No,No,No
2481,2481,No,Yes,Yes,No,Yes,No,No,No
2482,2482,No,No,No,No,Yes,No,No,No
2483,2483,No,No,No,No,No,No,No,No
2484,2484,No,Yes,Yes,No,Yes,No,No,No
2485,2485,No,No,Yes,No,No,Yes,No,Yes
2486,2486,No,No,No,No,No,No,No,No
2487,2487,No,Yes,Yes,No,Yes,No,No,No
2488,2488,No,Yes,Yes,No,Yes,No,No,No
2489,2489,No,No,No,No,Yes,No,No,No
2490,2490,No,Yes,Yes,Yes,Yes,No,No,No
2491,2491,No,No,No,No,No,No,No,No
2492,2492,No,Yes,No,No,Yes,No,No,No
